Category, Price of item in category, Quantity of item sold
Office Supplies,2535.14,4
Office Supplies,814.5,2
Office Supplies,2224.82,3
Office Supplies,2862.5,7
Office Supplies,1247.16,9
Technology,2043.77,8
Office Supplies,1746.15,4
Office Supplies,2980.14,6
Office Supplies,1732.12,7
Office Supplies,1311.77,5
Furniture,2457.75,8
Furniture,866.02,7
Office Supplies,2910.18,3
Technology,830.82,8
Office Supplies,1004,4
Office Supplies,2437.8,3
Office Supplies,1935.07,6
Office Supplies,2516.49,11
Office Supplies,2989.29,8
Furniture,1110.47,7
Office Supplies,2096.23,7
Office Supplies,2278.6,9
Office Supplies,1912.31,5
Office Supplies,2814.09,2
Office Supplies,1305.42,6
Office Supplies,1546.72,8
Office Supplies,770.38,7
Office Supplies,988.64,3
Office Supplies,2016.38,4
Office Supplies,502.7,5
Office Supplies,2852.21,11
Office Supplies,2020.88,3
Office Supplies,1426.82,9
Office Supplies,1293.9,7
Office Supplies,1121.89,6
Office Supplies,584.53,9
Office Supplies,1703.17,2
Furniture,1817.75,11
Office Supplies,2619.78,5
Office Supplies,607.47,4
Office Supplies,1250.18,5
Office Supplies,1500.71,3
Furniture,2971.39,5
Office Supplies,1117.55,9
Office Supplies,2219.8,6
Office Supplies,2342.88,10
Office Supplies,1399.88,9
Office Supplies,2011.73,3
Office Supplies,1516.84,9
Technology,1363.31,10
Furniture,1084.06,9
Office Supplies,2852.8,10
Furniture,2512.49,9
Office Supplies,1960.44,1
Office Supplies,789.82,10
Office Supplies,622.17,9
Furniture,2521,6
Technology,1597.08,5
Technology,1430.37,9
Office Supplies,2448.09,9
Office Supplies,1829.7,11
Office Supplies,1630.01,3
Office Supplies,577.92,5
Office Supplies,1683.93,1
Office Supplies,1198.01,11
Office Supplies,2030.57,11
Office Supplies,1458.09,4
Office Supplies,2833.54,1
Office Supplies,1257.2,6
Office Supplies,1684.54,1
Office Supplies,607.07,1
Office Supplies,2707.07,9
Office Supplies,1649.56,7
Office Supplies,1416.94,4
Office Supplies,2661.16,10
Office Supplies,1844.32,5
Office Supplies,2542.59,11
Office Supplies,1860.79,9
Office Supplies,1678.41,7
Office Supplies,1660.26,10
Office Supplies,1342.36,1
Office Supplies,1777.47,10
Office Supplies,963.13,1
Office Supplies,1452.34,8
Office Supplies,508.33,2
Office Supplies,1940.73,8
Technology,2575.08,6
Technology,2858.1,10
Furniture,841.43,1
Furniture,2716.49,5
Furniture,1057.57,1
Office Supplies,2567.55,6
Furniture,976.98,4
Office Supplies,2506.12,2
Office Supplies,911.21,7
Office Supplies,2075.31,4
Office Supplies,564.48,2
Office Supplies,1772.25,4
Technology,1473.18,6
Office Supplies,1004.48,7
Office Supplies,1757.51,6
Office Supplies,933.04,6
Office Supplies,1136.3,10
Technology,545.92,10
Furniture,1168.61,9
Office Supplies,2493.19,7
Office Supplies,2756.09,9
Office Supplies,834.95,4
Office Supplies,2366.46,9
Office Supplies,878.47,7
Office Supplies,1149.86,2
Office Supplies,630.7,2
Office Supplies,2305.67,7
Furniture,2553.96,5
Office Supplies,1786.97,11
Office Supplies,1972.3,2
Furniture,1282.9,9
Office Supplies,1635.72,10
Office Supplies,2106.59,3
Office Supplies,1561.11,11
Office Supplies,2607.71,5
Office Supplies,2350.79,3
Office Supplies,875.51,9
Office Supplies,1958.24,1
Office Supplies,2660.86,2
Office Supplies,1860.76,8
Office Supplies,1617.07,7
Office Supplies,1792.79,4
Office Supplies,1888.71,2
Office Supplies,2640.59,7
Technology,899.84,1
Office Supplies,2547.67,8
Office Supplies,2548.21,2
Office Supplies,2796.42,3
Office Supplies,1174.09,3
Furniture,2627.02,3
Office Supplies,2173.94,10
Office Supplies,2913.16,5
Office Supplies,883.51,8
Office Supplies,2312.44,2
Office Supplies,2785.68,3
Office Supplies,1746.35,5
Office Supplies,1759.63,6
Office Supplies,883.11,7
Office Supplies,2293.43,10
Office Supplies,2811.12,9
Office Supplies,2027.54,1
Office Supplies,2109.57,10
Office Supplies,1384.98,8
Furniture,2175.71,10
Office Supplies,2212.64,10
Office Supplies,1530.16,3
Office Supplies,1400.66,11
Office Supplies,2036.92,2
Technology,2340.22,11
Office Supplies,884.74,11
Office Supplies,1309.71,4
Office Supplies,2440.57,10
Office Supplies,562.69,3
Office Supplies,1811.21,9
Office Supplies,2402.95,7
Furniture,2311.32,11
Office Supplies,1132.05,1
Office Supplies,2406.72,5
Office Supplies,2708.04,10
Office Supplies,772.95,9
Office Supplies,1659.53,9
Office Supplies,1518.11,11
Office Supplies,1914.8,10
Office Supplies,572.98,11
Furniture,768.71,10
Office Supplies,1653.41,5
Office Supplies,1770.84,4
Technology,2273.43,5
Office Supplies,2553.64,2
Office Supplies,2200.2,2
Office Supplies,1470.57,8
Office Supplies,733.39,10
Office Supplies,1199.26,11
Office Supplies,2695.27,6
Office Supplies,2514.2,5
Office Supplies,1788.4,11
Office Supplies,2707.87,5
Office Supplies,1215.11,11
Office Supplies,2857.8,10
Office Supplies,1926.8,1
Office Supplies,902.46,6
Office Supplies,546.77,8
Office Supplies,910.11,7
Furniture,2173.7,2
Office Supplies,1745.29,2
Office Supplies,2154.82,6
Office Supplies,1057.44,9
Office Supplies,1819.46,1
Furniture,1018.64,2
Office Supplies,2581.6,6
Office Supplies,1414.12,11
Office Supplies,571.79,4
Office Supplies,563.23,7
Technology,1305.18,8
Office Supplies,1402.44,10
Office Supplies,1667.61,10
Office Supplies,2559.72,4
Office Supplies,732.32,5
Office Supplies,1563.9,1
Office Supplies,954.34,7
Office Supplies,2268.63,8
Office Supplies,2922.12,9
Furniture,690.91,8
Furniture,2938.9,4
Office Supplies,2214.93,4
Office Supplies,1320.19,5
Furniture,947.37,4
Technology,1807.12,3
Technology,2514.87,10
Office Supplies,1732.79,2
Technology,2615.23,8
Office Supplies,936.31,11
Office Supplies,2894.92,7
Office Supplies,2485.85,10
Office Supplies,1464.39,11
Office Supplies,959.27,11
Office Supplies,1944.97,6
Office Supplies,1694.68,4
Technology,993.52,5
Office Supplies,1489.45,8
Office Supplies,781.67,6
Office Supplies,2316.57,1
Office Supplies,1430.73,11
Office Supplies,2683.81,5
Office Supplies,1571.39,3
Furniture,671.15,10
Office Supplies,2414.57,4
Office Supplies,2402.31,1
Office Supplies,1276.95,8
Office Supplies,1390.72,6
Office Supplies,1698.19,8
Technology,2821.39,4
Office Supplies,2547.52,4
Technology,1306.41,1
Office Supplies,532.82,7
Office Supplies,1972.21,8
Office Supplies,1866.76,3
Furniture,1585.31,10
Office Supplies,2589.69,6
Office Supplies,804.2,1
Office Supplies,2410.76,11
Office Supplies,1508.1,9
Office Supplies,2374.57,11
Office Supplies,2519.17,7
Office Supplies,544.43,3
Office Supplies,1117.12,6
Office Supplies,1073.17,1
Office Supplies,582.02,8
Office Supplies,502.51,5
Office Supplies,1070.98,7
Office Supplies,2641.76,2
Office Supplies,2490.38,5
Office Supplies,1559.93,3
Office Supplies,1413.19,9
Office Supplies,723.1,7
Office Supplies,577.36,8
Office Supplies,894.92,1
Office Supplies,1599.48,8
Office Supplies,2624.67,4
Office Supplies,1329.02,4
Office Supplies,887.94,4
Furniture,2031.49,8
Office Supplies,2643.48,5
Office Supplies,921.61,1
Office Supplies,1779.68,6
Office Supplies,2512.77,11
Office Supplies,959.88,1
Office Supplies,1921.96,10
Office Supplies,1932.24,3
Office Supplies,2977.29,8
Office Supplies,1151.08,8
Office Supplies,1849.22,11
Office Supplies,898.75,4
Office Supplies,1540.18,8
Office Supplies,1594.81,8
Office Supplies,1065.88,10
Office Supplies,2609.16,11
Office Supplies,1886,5
Office Supplies,1142.83,3
Office Supplies,2751.8,9
Office Supplies,2222.25,3
Office Supplies,1240.44,6
Office Supplies,2445.14,7
Office Supplies,1516.13,6
Office Supplies,577.4,9
Technology,1668.31,8
Office Supplies,2196.13,1
Office Supplies,2019.08,10
Office Supplies,2203.51,9
Technology,1202.74,4
Furniture,1356.45,1
Office Supplies,2307.79,3
Office Supplies,1507.04,11
Office Supplies,2338.08,3
Office Supplies,2575.93,6
Office Supplies,918.81,7
Office Supplies,2066.35,7
Office Supplies,1213.01,4
Office Supplies,1606.49,1
Office Supplies,2163.56,10
Office Supplies,905.17,10
Office Supplies,1368.91,11
Office Supplies,1947.4,4
Office Supplies,2892.35,10
Furniture,704.75,2
Office Supplies,1293.47,3
Office Supplies,2309.22,6
Office Supplies,1427.68,5
Office Supplies,640.83,3
Office Supplies,2550.02,10
Office Supplies,2218.09,3
Office Supplies,2768.14,8
Office Supplies,899.88,7
Office Supplies,2648.65,3
Office Supplies,2207.16,2
Office Supplies,1090.53,11
Office Supplies,1936.67,1
Furniture,1437.07,4
Office Supplies,1558.21,11
Office Supplies,1019.73,2
Office Supplies,2184.67,9
Office Supplies,1676.25,8
Office Supplies,963.24,7
Office Supplies,593.24,5
Office Supplies,2220.14,4
Technology,1118.73,10
Office Supplies,2273.14,11
Furniture,1320.63,2
Office Supplies,1810.89,7
Technology,2325.87,3
Office Supplies,2688.56,10
Technology,1726.84,2
Office Supplies,1351.59,9
Office Supplies,2644.63,10
Office Supplies,1326.74,1
Office Supplies,2772.63,7
Office Supplies,898.93,7
Office Supplies,2713.83,1
Office Supplies,2067.26,3
Office Supplies,1565.42,7
Office Supplies,871.92,3
Technology,2585.47,9
Technology,2939.45,10
Office Supplies,1309.8,9
Office Supplies,975.3,10
Office Supplies,2527.45,8
Furniture,1565.01,4
Furniture,2997.59,9
Office Supplies,537.44,9
Office Supplies,820.85,3
Office Supplies,809.96,4
Office Supplies,2904.95,9
Office Supplies,1727.89,4
Office Supplies,876.72,7
Office Supplies,1332.35,5
Office Supplies,2045.95,8
Office Supplies,2034.37,9
Office Supplies,2275.73,1
Office Supplies,634.2,7
Office Supplies,1830.58,8
Office Supplies,1434.17,1
Office Supplies,2376.86,4
Office Supplies,1539.1,8
Office Supplies,1788.76,3
Office Supplies,2890.7,10
Office Supplies,1951.03,2
Furniture,1720.69,9
Office Supplies,2851.24,2
Office Supplies,2142.33,10
Office Supplies,2369.7,4
Office Supplies,2501.44,2
Furniture,823.52,11
Furniture,1727.87,11
Office Supplies,719.18,10
Office Supplies,2125.81,1
Furniture,1849.32,3
Office Supplies,2310.41,1
Office Supplies,2817.28,9
Furniture,1087.72,3
Office Supplies,2336.64,2
Furniture,1619.94,2
Office Supplies,2480.29,11
Office Supplies,2358,2
Office Supplies,2511.09,6
Office Supplies,2733.64,1
Technology,1025.82,3
Office Supplies,2514.47,1
Office Supplies,2968.91,6
Office Supplies,1452.78,1
Furniture,1399.66,3
Office Supplies,824.66,1
Office Supplies,2325.12,4
Technology,2214.88,11
Office Supplies,1483.19,4
Office Supplies,2268.91,6
Office Supplies,1291.05,10
Office Supplies,800.88,3
Furniture,1072.31,8
Office Supplies,2320.62,1
Office Supplies,1769.89,1
Office Supplies,2558.41,4
Office Supplies,1718.13,3
Office Supplies,1019.26,5
Office Supplies,1328.88,7
Office Supplies,1964.29,8
Office Supplies,585.27,11
Office Supplies,1481.9,11
Office Supplies,1192.56,6
Office Supplies,592.01,9
Office Supplies,1214.54,4
Office Supplies,999.27,6
Office Supplies,2202.48,2
Office Supplies,933.42,5
Office Supplies,573.27,5
Office Supplies,1253.74,8
Technology,505.98,1
Technology,547.52,11
Office Supplies,538.81,2
Office Supplies,2978.11,2
Office Supplies,568.93,9
Office Supplies,2174.1,4
Office Supplies,2988.59,1
Technology,2046.57,2
Technology,2455.67,8
Office Supplies,754.86,10
Office Supplies,963.56,6
Furniture,1052.2,3
Office Supplies,682.92,4
Technology,2750.61,11
Office Supplies,1430.78,10
Office Supplies,2878.91,9
Office Supplies,834.01,5
Office Supplies,1729.66,11
Office Supplies,2995.99,3
Office Supplies,620.07,4
Office Supplies,2514.83,7
Office Supplies,1929.18,4
Office Supplies,2006.87,11
Office Supplies,1430.85,10
Office Supplies,643.29,5
Office Supplies,859.58,2
Office Supplies,2843.98,6
Office Supplies,526.75,10
Office Supplies,1490.63,10
Office Supplies,529.59,11
Technology,2817.91,8
Office Supplies,557.14,5
Office Supplies,2834.76,2
Office Supplies,2019.3,1
Office Supplies,1478.15,3
Office Supplies,988.94,4
Office Supplies,1543.07,2
Office Supplies,2417.4,2
Office Supplies,792.38,9
Technology,1933.52,8
Office Supplies,1875.7,3
Office Supplies,1569.42,1
Office Supplies,1573.07,10
Furniture,2037.25,7
Office Supplies,1288.7,9
Office Supplies,1154.44,5
Office Supplies,2712.34,8
Office Supplies,635.26,6
Office Supplies,2521.15,1
Office Supplies,2819.15,10
Office Supplies,736.01,7
Technology,2836.96,10
Office Supplies,1270.03,9
Furniture,2950.12,6
Office Supplies,2902.85,9
Office Supplies,2571.68,9
Office Supplies,2792.67,3
Office Supplies,1658.1,9
Office Supplies,2556.03,3
Office Supplies,2873.54,1
Furniture,827.43,11
Office Supplies,2681.07,10
Office Supplies,680.53,1
Office Supplies,2325.45,4
Office Supplies,790.69,1
Office Supplies,1687.02,1
Office Supplies,2632.12,5
Office Supplies,1614.21,9
Office Supplies,1290.08,8
Furniture,2871.81,11
Office Supplies,1281.87,5
Office Supplies,2070.61,2
Office Supplies,1092.73,5
Office Supplies,2802.7,2
Office Supplies,2363.1,2
Office Supplies,1382.03,6
Office Supplies,2800.55,1
Office Supplies,1153.94,5
Office Supplies,2116.99,8
Office Supplies,2867.96,1
Office Supplies,2114.2,7
Office Supplies,2817.15,4
Office Supplies,1407.91,1
Office Supplies,1303.69,10
Office Supplies,2712.41,11
Office Supplies,2346.48,5
Office Supplies,1819.56,2
Office Supplies,2761.86,3
Office Supplies,1433.87,2
Office Supplies,2315.95,10
Office Supplies,2849.18,9
Office Supplies,817.38,11
Office Supplies,1625.26,8
Office Supplies,1924.86,4
Office Supplies,2688.66,1
Office Supplies,1727.05,11
Office Supplies,1710.9,6
Office Supplies,1086.05,9
Office Supplies,718.43,9
Office Supplies,1852.14,3
Office Supplies,1246.79,1
Office Supplies,771.23,2
Office Supplies,2743.13,3
Office Supplies,1639.53,2
Office Supplies,2945.45,7
Furniture,2568,4
Technology,2666.1,3
Office Supplies,1914.89,11
Office Supplies,1396.12,8
Office Supplies,1723.65,5
Office Supplies,1734.3,5
Office Supplies,2570.13,8
Office Supplies,2459.75,11
Office Supplies,912.68,3
Office Supplies,1184.56,6
Office Supplies,946.55,11
Office Supplies,1588.08,2
Office Supplies,1566.63,4
Office Supplies,1087.62,11
Office Supplies,2324.78,10
Office Supplies,2101.59,5
Office Supplies,847.66,3
Office Supplies,2417.35,5
Office Supplies,2933.6,3
Office Supplies,762.71,10
Office Supplies,2730.79,11
Office Supplies,869.03,11
Office Supplies,1780.13,3
Office Supplies,2797.23,8
Office Supplies,1183.21,11
Office Supplies,2212.85,10
Office Supplies,1386.33,2
Office Supplies,1849.58,2
Office Supplies,2094.07,5
Office Supplies,2496.7,5
Office Supplies,1688.53,7
Office Supplies,2205.72,6
Office Supplies,913.08,11
Office Supplies,2205.52,2
Office Supplies,920.14,9
Office Supplies,981.22,2
Furniture,2402.05,11
Office Supplies,1543.89,7
Office Supplies,2251.01,11
Office Supplies,1851.36,10
Office Supplies,2490.12,10
Furniture,1833,1
Office Supplies,2801.27,6
Office Supplies,1795.27,1
Furniture,2450.14,9
Office Supplies,603.56,3
Office Supplies,2382.32,11
Office Supplies,736.61,7
Office Supplies,2481.82,1
Office Supplies,2822.23,2
Office Supplies,2943.2,6
Furniture,889.74,8
Office Supplies,2795,1
Office Supplies,2810.54,8
Office Supplies,1216.54,11
Furniture,562.05,4
Office Supplies,2935.82,2
Furniture,802.78,8
Furniture,1465.12,5
Office Supplies,1120.77,6
Office Supplies,1887.88,5
Office Supplies,2241.84,4
Office Supplies,2527.46,5
Office Supplies,805.62,9
Office Supplies,2410.51,4
Office Supplies,1830.65,4
Office Supplies,1048.76,6
Office Supplies,2557.5,7
Office Supplies,647.53,8
Office Supplies,540.95,7
Office Supplies,862.23,9
Office Supplies,2537.86,1
Office Supplies,1250.75,1
Office Supplies,2230.65,3
Office Supplies,1954.92,2
Office Supplies,1533.26,1
Office Supplies,1615.01,1
Office Supplies,2236.66,3
Office Supplies,1312.31,1
Office Supplies,2975.34,5
Office Supplies,1313.84,11
Office Supplies,790.66,6
Technology,2186.02,2
Furniture,1357.85,8
Office Supplies,1958.33,6
Office Supplies,1852.27,6
Office Supplies,2970.5,4
Technology,899,7
Furniture,975.81,2
Office Supplies,2965.9,9
Office Supplies,1906.02,11
Office Supplies,1380.08,5
Office Supplies,2719.14,1
Office Supplies,1525.75,6
Office Supplies,1747.79,4
Office Supplies,1189.53,8
Office Supplies,1873.04,11
Furniture,2376.49,7
Office Supplies,1854,3
Furniture,1715.14,1
Office Supplies,2319.3,9
Office Supplies,986.69,11
Furniture,1349.05,6
Office Supplies,2356.68,1
Office Supplies,1959.38,2
Office Supplies,506.38,6
Office Supplies,1112.79,11
Office Supplies,1576.3,4
Office Supplies,2969.86,8
Office Supplies,2360.61,1
Office Supplies,1831.11,9
Office Supplies,1564.39,1
Office Supplies,2583.83,3
Office Supplies,1137.01,5
Office Supplies,2718.89,6
Office Supplies,2275.32,2
Office Supplies,1749.88,3
Office Supplies,2896.45,3
Office Supplies,792.4,2
Office Supplies,2278.84,6
Furniture,2918.75,8
Office Supplies,1673.78,3
Office Supplies,1225.07,8
Furniture,1581.01,1
Office Supplies,1247.89,1
Office Supplies,1837.82,8
Office Supplies,2867.65,5
Office Supplies,2791.17,6
Office Supplies,693.85,8
Office Supplies,1648.59,11
Office Supplies,1952.04,2
Office Supplies,1750.5,1
Office Supplies,2783.4,5
Office Supplies,783.86,1
Office Supplies,1326.68,3
Office Supplies,1992.11,11
Office Supplies,1315.92,9
Office Supplies,1806.59,1
Office Supplies,2290.29,9
Office Supplies,1672.52,8
Office Supplies,851.11,11
Office Supplies,2510.31,9
Office Supplies,1201.09,9
Office Supplies,1900.1,7
Office Supplies,579.43,3
Office Supplies,2810.5,1
Office Supplies,1038.75,1
Office Supplies,1687.28,1
Office Supplies,555.37,10
Office Supplies,1346.46,2
Office Supplies,1487.58,2
Furniture,2070.22,4
Furniture,1798,10
Furniture,720.48,5
Office Supplies,2391.29,9
Office Supplies,2772.31,2
Office Supplies,2927.52,3
Office Supplies,1328.86,8
Office Supplies,2101.78,11
Office Supplies,1635.64,8
Office Supplies,1311.96,8
Office Supplies,2032.94,7
Furniture,1807.64,11
Office Supplies,2408.83,5
Office Supplies,1143.64,4
Office Supplies,1477.23,8
Office Supplies,1881.52,11
Office Supplies,2858.63,7
Office Supplies,1951.93,7
Furniture,1686.4,7
Office Supplies,1629.86,6
Office Supplies,2567.89,10
Office Supplies,1285.25,7
Office Supplies,663.55,3
Office Supplies,2063.17,8
Furniture,693.09,5
Office Supplies,2163.6,4
Office Supplies,567.61,3
Technology,2430.83,10
Office Supplies,880.97,4
Office Supplies,1910.65,6
Technology,2669.83,10
Office Supplies,2780.06,3
Furniture,985.53,6
Office Supplies,1623.74,6
Office Supplies,2176.17,11
Office Supplies,1705.99,4
Office Supplies,1684.39,3
Office Supplies,2329.41,6
Office Supplies,2655.35,5
Office Supplies,756.64,7
Office Supplies,566.48,5
Office Supplies,2302.52,10
Office Supplies,1230.84,8
Office Supplies,2144.76,9
Office Supplies,1751.91,3
Technology,2597.53,3
Office Supplies,1879.05,6
Office Supplies,1997.42,2
Office Supplies,609.2,3
Office Supplies,2052.23,11
Office Supplies,2625.69,9
Office Supplies,2342.82,1
Office Supplies,1155.1,9
Office Supplies,1375.99,6
Office Supplies,647.79,1
Technology,1394.33,11
Office Supplies,2757.82,2
Office Supplies,927.51,4
Furniture,2269.39,1
Office Supplies,941.76,3
Office Supplies,2815.9,8
Office Supplies,920.16,2
Office Supplies,2586.18,3
Office Supplies,1801.34,4
Office Supplies,651.64,6
Office Supplies,1067.09,4
Office Supplies,1965.74,3
Office Supplies,807.26,9
Office Supplies,2440.73,11
Furniture,1592.66,2
Office Supplies,1448.67,5
Office Supplies,750.36,9
Office Supplies,2597.7,8
Office Supplies,1592.15,3
Office Supplies,1118.72,6
Office Supplies,2982.26,2
Office Supplies,1150.73,10
Office Supplies,1417.26,5
Office Supplies,2319.58,8
Office Supplies,1106.98,3
Office Supplies,1768.56,10
Office Supplies,601.49,6
Office Supplies,1170.27,8
Office Supplies,776.34,8
Furniture,1247.54,9
Office Supplies,1816.5,9
Office Supplies,2171.88,11
Office Supplies,2590.11,1
Office Supplies,927.15,3
Office Supplies,1968.33,9
Office Supplies,1803.9,7
Office Supplies,2477.75,5
Furniture,1178.99,6
Office Supplies,1300.35,8
Office Supplies,2880.26,10
Technology,1704.18,7
Office Supplies,1805.72,4
Office Supplies,2769.14,4
Office Supplies,1072.42,11
Office Supplies,1799.28,5
Office Supplies,1394.32,2
Office Supplies,1998.79,11
Office Supplies,2909.33,10
Office Supplies,757.8,4
Office Supplies,2390.88,1
Furniture,2799.29,3
Furniture,2233.06,3
Office Supplies,794.46,2
Office Supplies,903.2,11
Office Supplies,2055.68,3
Office Supplies,2022.57,9
Office Supplies,2267.79,9
Office Supplies,991.54,2
Office Supplies,755.78,8
Office Supplies,697.95,4
Office Supplies,605.24,8
Office Supplies,2478.17,11
Office Supplies,2526.6,2
Office Supplies,1482.83,1
Office Supplies,672.19,10
Office Supplies,1591.86,6
Office Supplies,2292.08,1
Office Supplies,2633.48,10
Office Supplies,1027.69,6
Office Supplies,2564.78,8
Office Supplies,548.17,9
Office Supplies,2839.93,10
Office Supplies,1401.32,4
Office Supplies,616.08,11
Furniture,775.11,1
Office Supplies,2366.39,2
Office Supplies,506.78,2
Office Supplies,2589.1,4
Furniture,1171.48,9
Office Supplies,1526.22,10
Office Supplies,2980.55,6
Office Supplies,857.18,4
Office Supplies,2199.5,3
Office Supplies,1380.19,2
Office Supplies,1296.87,5
Office Supplies,1476.8,8
Office Supplies,877.21,9
Office Supplies,2105.71,7
Office Supplies,963.7,6
Office Supplies,1446.35,11
Office Supplies,1339.2,2
Office Supplies,2309.68,2
Office Supplies,2648.98,2
Office Supplies,2323.49,10
Office Supplies,1414.98,6
Office Supplies,2647.48,8
Office Supplies,620.83,9
Office Supplies,865.25,7
Office Supplies,1841.46,5
Technology,1967.18,6
Office Supplies,511.33,8
Office Supplies,1780.61,7
Office Supplies,734.51,10
Office Supplies,1319.12,6
Office Supplies,929.31,9
Technology,627.91,11
Office Supplies,1093.35,1
Office Supplies,558.4,11
Office Supplies,2854.38,11
Office Supplies,1346.36,3
Furniture,901.23,10
Office Supplies,1420.87,1
Office Supplies,541.96,2
Office Supplies,2884.38,11
Office Supplies,1315.82,7
Technology,2371.21,8
Office Supplies,2856.77,6
Office Supplies,2876.25,11
Office Supplies,1013.82,10
Office Supplies,1706.18,10
Office Supplies,2031.13,11
Technology,822.87,5
Office Supplies,1465.4,3
Office Supplies,1345.64,7
Office Supplies,2813.48,3
Office Supplies,1252.45,1
Office Supplies,1266.39,7
Office Supplies,1959.31,7
Furniture,1332.46,9
Office Supplies,1372.62,7
Office Supplies,2648.67,9
Office Supplies,558.13,10
Office Supplies,2252.42,7
Office Supplies,2776.75,9
Office Supplies,2422.67,11
Office Supplies,1925.83,1
Office Supplies,2437.23,11
Office Supplies,2834.13,9
Office Supplies,2879.48,8
Office Supplies,2778.36,4
Office Supplies,1871.03,2
Office Supplies,976.18,10
Office Supplies,595.09,5
Office Supplies,2316.64,4
Office Supplies,507.15,7
Office Supplies,688.97,10
Office Supplies,2634.08,7
Office Supplies,2381.84,10
Office Supplies,528.91,4
Furniture,2136.18,1
Office Supplies,2846,5
Office Supplies,2231.07,4
Office Supplies,2210.29,1
Office Supplies,2966,7
Office Supplies,784.22,10
Office Supplies,2026.39,2
Office Supplies,658.04,5
Office Supplies,1000.37,4
Office Supplies,2253.86,4
Office Supplies,2970.13,5
Office Supplies,2702.15,7
Office Supplies,2165.9,9
Office Supplies,1113.27,4
Office Supplies,625.83,11
Technology,576.84,10
Office Supplies,2701.63,9
Office Supplies,1711.81,4
Office Supplies,1335.16,4
Office Supplies,1800.49,3
Office Supplies,1371.15,1
Office Supplies,2745.44,3
Office Supplies,2278.98,7
Office Supplies,2819.39,1
Office Supplies,2613.85,9
Office Supplies,1351.39,1
Office Supplies,1132.97,7
Office Supplies,2528.02,3
Office Supplies,2793.19,9
Office Supplies,943.25,9
Office Supplies,1437.24,6
Office Supplies,716.09,1
Office Supplies,1438.86,3
Office Supplies,2608.7,9
Office Supplies,2232.94,4
Furniture,821.48,2
Office Supplies,2633.89,6
Office Supplies,2853.24,2
Office Supplies,2718.94,9
Office Supplies,1087.26,4
Office Supplies,967.87,11
Furniture,2575.9,1
Office Supplies,2146.86,4
Furniture,831.15,7
Technology,1763.14,7
Office Supplies,904.97,5
Office Supplies,1903.59,8
Office Supplies,1535.76,8
Office Supplies,1581.99,10
Office Supplies,2905.4,11
Office Supplies,727.22,9
Office Supplies,859.6,9
Office Supplies,2339.72,9
Office Supplies,2193.58,1
Office Supplies,2764.37,1
Office Supplies,1450.2,11
Office Supplies,681.3,5
Office Supplies,659.38,2
Office Supplies,1704.67,8
Office Supplies,613.31,7
Office Supplies,1127.06,4
Office Supplies,2800.77,9
Office Supplies,2521.95,9
Office Supplies,1454.88,11
Technology,1856.8,6
Office Supplies,1622.27,11
Office Supplies,2910.24,10
Office Supplies,1066.33,4
Office Supplies,881.29,4
Office Supplies,1634.35,1
Office Supplies,1827.9,2
Office Supplies,1667.9,3
Office Supplies,2744.78,5
Office Supplies,2218.73,10
Technology,2653.22,9
Office Supplies,1359.43,7
Office Supplies,1813.1,1
Office Supplies,1491.5,8
Office Supplies,810.86,2
Office Supplies,2253.77,9
Office Supplies,2628.05,3
Office Supplies,1804.69,6
Office Supplies,2850.19,4
Office Supplies,2783.9,5
Office Supplies,750.67,6
Office Supplies,675.77,4
Office Supplies,843.65,4
Office Supplies,2881.71,5
Office Supplies,1473.53,8
Office Supplies,2724.01,7
Office Supplies,2626.08,3
Office Supplies,523.58,11
Office Supplies,1255.44,9
Technology,1622.87,9
Office Supplies,2314.67,6
Office Supplies,826.18,4
Office Supplies,2720.48,9
Office Supplies,1148.46,9
Office Supplies,1732.85,1
Office Supplies,1954.12,7
Office Supplies,1067.86,9
Office Supplies,1115.38,9
Furniture,1811.58,5
Office Supplies,570.79,6
Office Supplies,2759.12,11
Office Supplies,2343.45,11
Office Supplies,1256.51,10
Office Supplies,923.15,8
Office Supplies,1384.77,6
Office Supplies,2291.43,2
Office Supplies,2750.59,8
Office Supplies,902.03,6
Office Supplies,663.72,11
Office Supplies,2127.15,5
Furniture,2208.27,5
Office Supplies,560.39,11
Office Supplies,595.76,3
Office Supplies,1777.42,6
Office Supplies,1609.58,10
Office Supplies,1104.05,11
Office Supplies,2370.01,2
Office Supplies,1915.6,5
Office Supplies,720.38,7
Office Supplies,2791.24,6
Office Supplies,730.1,9
Office Supplies,899.91,2
Office Supplies,2548.19,1
Office Supplies,990.94,11
Office Supplies,1611,9
Office Supplies,2871.36,2
Office Supplies,1692.54,9
Office Supplies,852.99,9
Office Supplies,2991.41,6
Office Supplies,556.65,5
Office Supplies,1323.08,5
Office Supplies,2637.71,11
Furniture,550.95,11
Office Supplies,2798.28,1
Office Supplies,859.32,6
Office Supplies,1737.23,10
Office Supplies,1881.94,9
Office Supplies,2452.01,1
Office Supplies,2531.61,5
Furniture,2296.42,8
Office Supplies,1181.71,8
Office Supplies,2549.97,4
Office Supplies,874.66,2
Office Supplies,1107.45,2
Office Supplies,543.48,7
Office Supplies,2526.64,1
Office Supplies,2342.17,1
Office Supplies,1608.64,2
Office Supplies,1671.15,2
Office Supplies,1844.56,7
Office Supplies,2633.78,3
Office Supplies,1365.58,3
Office Supplies,566.74,6
Office Supplies,536.7,3
Office Supplies,1994.22,8
